Date,Sentiment_Score,Tweet_Volume,Open,High,Low,Close,Log_Returns
2018-01-02 09:00:00,-0.014665789473684208,23,12897.69,12899.65,12792.09,12818.98,-0.004115648731082849
2018-01-02 10:00:00,0.07076666666666667,9,12818.88,12844.07,12745.15,12766.33,0.0038940776979361474
2018-01-02 11:00:00,0.05545714285714286,7,12767.24,12828.49,12766.92,12816.14,0.00041657533555950957
2018-01-02 12:00:00,0.085,5,12816.33,12837.57,12805.35,12821.48,-0.0001996848729743505
2018-01-02 13:00:00,0.1909,3,12821.45,12831.27,12814.62,12818.92,-0.0011645824665005564
2018-01-02 14:00:00,0.11,8,12819.07,12827.9,12802.56,12804.0,0.004743495949475041
2018-01-02 15:00:00,-0.09866666666666667,3,12803.5,12866.43,12796.51,12864.88,0.0016449888645671685
2018-01-02 16:00:00,0.011233333333333354,3,12864.32,12924.16,12864.32,12886.06,-0.0011390880375363886
2018-01-02 17:00:00,0.21812857142857145,7,12885.47,12890.97,12847.08,12871.39,0.004709440045725979
2018-01-03 09:00:00,-0.09433,10,12916.18,12950.38,12914.51,12932.15,-0.0019110201364483347
2018-01-03 10:00:00,0.09496,12,12932.06,12950.52,12895.03,12907.46,0.0007953475301735833
2018-01-03 11:00:00,-0.03414375,9,12907.37,12922.26,12893.05,12917.73,0.0007893008365464113
2018-01-03 12:00:00,-0.17375000000000002,9,12917.78,12941.83,12910.7,12927.93,0.0009177458426489537
2018-01-03 13:00:00,0.04692,10,12927.9,12940.87,12917.7,12939.8,-0.0014268509428390452
2018-01-03 14:00:00,0.25172999999999995,6,12939.8,12946.34,12920.7,12921.35,0.004343041715215437
2018-01-03 15:00:00,-0.01961666666666666,12,12921.35,12984.13,12921.35,12977.59,0.0008403267986830007
2018-01-03 16:00:00,0.17628333333333335,6,12977.6,13023.59,12977.6,12988.5,-0.0007925532759930908
2018-01-03 17:00:00,-0.3715,2,12988.53,13005.03,12978.21,12978.21,0.00864400725510324
2018-01-04 09:00:00,-0.13393571428571427,16,13065.98,13113.95,13062.67,13090.88,0.0015075469879774596
2018-01-04 10:00:00,-0.027359999999999995,12,13090.6,13121.16,13076.1,13110.63,-0.0006225894887350194
2018-01-04 11:00:00,-0.07401538461538461,13,13108.89,13115.82,13093.83,13102.47,-1.679086821031426e-05
2018-01-04 12:00:00,0.09866666666666667,3,13102.45,13113.61,13096.22,13102.25,0.0017691224202607474
2018-01-04 13:00:00,0.24169999999999994,9,13102.34,13129.63,13101.82,13125.45,0.002765601055167515
