Date,Sentiment_Score,Tweet_Volume,Open,High,Low,Close,Log_Returns
2018-01-02 09:00:00,0.035809999999999995,6,7687.77,7691.34,7663.59,7663.78,0.0010003111318924007
2018-01-02 09:30:00,0.15012,5,7663.8,7673.2,7658.87,7671.45,-0.0004798158016641034
2018-01-02 10:00:00,0.11566666666666665,3,7671.43,7671.59,7659.26,7667.77,7.303030108684955e-05
2018-01-02 10:30:00,0.16541999999999998,6,7667.79,7669.66,7658.74,7668.33,-0.001389794436285898
2018-01-02 11:00:00,-0.08165000000000001,6,7668.35,7670.22,7655.93,7657.68,-0.0008034379737198561
2018-01-02 11:30:00,0.15375714285714287,8,7657.66,7657.71,7650.3,7651.53,-5.7506492368071385e-05
2018-01-02 12:00:00,0.181725,4,7651.44,7654.35,7644.68,7651.09,0.00016858921578633774
2018-01-02 12:30:00,-0.030799999999999977,3,7651.11,7655.46,7650.12,7652.38,0.00013066976111245134
2018-01-02 13:00:00,0.45317500000000005,5,7652.45,7656.98,7651.78,7653.38,-0.0005201669356470396
2018-01-02 13:30:00,0.5037,1,7653.37,7654.79,7644.53,7649.4,1.438010943291157e-05
2018-01-02 14:00:00,0.216975,4,7649.48,7650.89,7643.73,7649.51,-0.0007441152793473083
2018-01-02 14:30:00,0.1806,3,7649.52,7650.04,7642.62,7643.82,0.0001765976697621677
2018-01-02 15:00:00,0.1764133333333333,8,7643.8,7651.42,7642.88,7645.17,-0.0019901624491749062
2018-01-02 15:30:00,0.2603166666666667,6,7645.2,7645.2,7624.14,7629.97,0.0021771911586271004
2018-01-02 16:00:00,0.43453333333333327,3,7629.86,7648.38,7629.65,7646.6,-0.0011488824522945767
2018-01-02 16:30:00,0.09501,6,7646.59,7656.33,7637.51,7637.82,0.00023302363986275014
2018-01-02 17:00:00,-0.0193,4,7637.83,7643.32,7632.58,7639.6,0.001112005190564133
2018-01-02 17:30:00,0.1984875,13,7648.1,7648.1,7648.1,7648.1,0.0002274816096157237
2018-01-03 09:00:00,-0.03155,10,7648.1,7663.29,7647.01,7649.84,-0.0005426422100881285
2018-01-03 09:30:00,0.24163999999999994,6,7649.82,7649.82,7640.53,7645.69,4.316064064143914e-05
2018-01-03 10:00:00,0.1012,6,7645.67,7650.57,7644.37,7646.02,0.00021708285196106756
2018-01-03 10:30:00,0.12462666666666666,8,7646.01,7652.71,7643.55,7647.68,0.0007110739607362226
2018-01-03 11:00:00,0.06273333333333332,6,7647.67,7654.53,7646.49,7653.12,-0.001034099892588046
2018-01-03 11:30:00,0.04088000000000001,6,7653.13,7653.19,7642.83,7645.21,0.000788418268598999
2018-01-03 12:00:00,0.16945,4,7645.2,7653.28,7645.17,7651.24,5.358464970975712e-05
2018-01-03 12:30:00,0.28918333333333335,7,7651.28,7653.39,7648.0,7651.65,-0.0001620696824759442
2018-01-03 13:00:00,0.239825,4,7651.63,7651.84,7647.89,7650.41,-0.0005399861146893972
2018-01-03 13:30:00,0.241775,3,7650.4,7653.49,7644.64,7646.28,0.0007517170551212527
2018-01-03 14:00:00,-0.050949999999999995,3,7646.36,7652.16,7644.66,7652.03,0.0003488661558779013
2018-01-03 14:30:00,0.0,1,7652.06,7656.7,7651.27,7654.7,0.0006869235369029697
2018-01-03 15:00:00,0.0,0,7654.65,7660.1,7654.41,7659.96,0.0010268930735066726
2018-01-03 15:30:00,0.414975,4,7659.97,7671.82,7659.44,7667.83,0.0018762147150197424
2018-01-03 16:00:00,0.18275,6,7667.77,7682.43,7667.77,7682.23,-0.0004986774734330344
2018-01-03 16:30:00,-0.0625,4,7682.25,7689.86,7677.28,7678.4,-0.0005067443348839921
2018-01-03 17:00:00,-0.033599999999999984,5,7678.43,7678.43,7670.48,7674.51,-0.0004431231915863641
2018-01-03 17:30:00,0.259325,6,7671.11,7671.11,7671.11,7671.11,0.0019781987917947084
2018-01-04 09:00:00,-0.025228571428571427,8,7671.11,7698.48,7671.11,7686.3,-0.0010022845113995804
2018-01-04 09:30:00,0.28705833333333336,7,7686.33,7687.32,7678.6,7678.6,0.0010777405979444515
2018-01-04 10:00:00,-0.0038345238095238154,18,7678.59,7688.9,7678.45,7686.88,-0.0005582495832858715
2018-01-04 10:30:00,0.011000000000000012,11,7686.9,7688.83,7682.59,7682.59,-0.00040619552884167134
2018-01-04 11:00:00,0.24409999999999998,8,7682.58,7682.61,7677.19,7679.47,-0.0007490300411620572
2018-01-04 11:30:00,0.18319166666666667,7,7679.45,7680.92,7672.94,7673.72,2.4759523132809506e-05
2018-01-04 12:00:00,0.3239125,6,7673.7,7675.97,7671.43,7673.91,7.166884825371525e-05
2018-01-04 12:30:00,0.30943333333333334,14,7673.89,7679.65,7672.43,7674.46,0.0005783750428272114
2018-01-04 13:00:00,0.309475,4,7674.5,7680.33,7671.14,7678.9,0.00023047520312544523
2018-01-04 13:30:00,-0.18052500000000002,8,7678.91,7684.1,7677.23,7680.67,0.0004581883676885777
2018-01-04 14:00:00,-0.07603333333333334,3,7680.69,7686.35,7680.69,7684.19,0.0006595787131458817
2018-01-04 14:30:00,-0.05135,2,7684.2,7689.32,7682.08,7689.26,0.0002821719980570422
2018-01-04 15:00:00,0.14122857142857143,7,7689.3,7694.34,7688.95,7691.43,0.0013486441546155256
2018-01-04 15:30:00,0.0459,7,7691.48,7701.83,7689.63,7701.81,-0.0006455111548839671
2018-01-04 16:00:00,0.28934,5,7701.8,7702.51,7691.92,7696.84,-0.00013253069989113125
2018-01-04 16:30:00,0.10581666666666667,7,7696.85,7697.49,7691.66,7695.82,9.485218982503841e-05
2018-01-04 17:00:00,-0.10115,2,7695.75,7697.47,7690.67,7696.55,-8.705578007149877e-05
2018-01-04 17:30:00,0.03771,12,7695.88,7695.88,7695.88,7695.88,0.0004702709600821786
2018-01-05 09:00:00,0.08689999999999999,4,7695.88,7708.09,7689.81,7699.5,0.0010501659617102412
2018-01-05 09:30:00,0.10606666666666666,4,7699.53,7709.24,7699.41,7707.59,0.0002905803974674779
2018-01-05 10:00:00,0.28965,12,7707.64,7715.01,7707.28,7709.83,0.000679420962414196
2018-01-05 10:30:00,0.06520625,9,7709.82,7715.94,7709.25,7715.07,0.0002928902848756039
2018-01-05 11:00:00,0.05375833333333333,7,7715.09,7722.45,7714.4,7717.33,0.0004521267197756565
