Date,Sentiment_Score,Tweet_Volume,Open,High,Low,Close,Log_Returns
2018-01-10 12:00:00,0.1576125,9,7718.65,7734.89,7717.46,7731.58,0.0009812065489972167
2018-01-10 13:00:00,0.16238333333333332,7,7731.63,7740.54,7725.31,7739.17,0.0008692244108341974
2018-01-10 14:00:00,-0.19533125,9,7739.15,7746.2,7736.44,7745.9,-0.0009493395699572719
2018-01-10 15:00:00,0.1905,6,7745.92,7748.16,7738.0,7738.55,5.556442146911856e-05
2018-01-10 16:00:00,0.0734,4,7738.68,7744.74,7734.42,7738.98,0.0012306708450247582
2018-01-10 17:00:00,0.06305,9,7739.02,7748.51,7737.59,7748.51,0.00035097363283791323
2018-01-11 09:00:00,0.173,12,7748.51,7763.49,7747.72,7751.23,-0.0002038593944952118
2018-01-11 10:00:00,0.16847857142857142,16,7751.32,7754.12,7734.64,7749.65,-0.000601498342717059
2018-01-11 11:00:00,0.13104545454545455,13,7749.66,7750.71,7738.48,7744.99,0.00209206716228344
2018-01-11 12:00:00,-0.07884583333333335,13,7745.0,7761.25,7744.67,7761.21,-0.0009642319699000058
2018-01-11 13:00:00,0.0,3,7761.2,7764.46,7753.66,7753.73,-0.0016844788650548029
2018-01-11 14:00:00,-0.19295,4,7753.83,7756.47,7740.66,7740.68,0.00139554391081562
2018-01-11 15:00:00,-0.03955625,9,7740.69,7752.13,7737.13,7751.49,0.0016563732572359542
2018-01-11 16:00:00,0.27725,4,7751.4,7764.34,7748.1,7764.34,-0.0001803277848784821
2018-01-11 17:00:00,0.22747142857142857,8,7764.42,7768.96,7762.56,7762.94,0.001336229123928662
2018-01-12 09:00:00,0.21437,14,7762.94,7774.41,7758.3,7773.32,0.00023024832834026075
2018-01-12 10:00:00,0.07497,11,7773.34,7775.16,7763.51,7775.11,0.000929458300749346
2018-01-12 11:00:00,0.08035454545454547,11,7775.09,7782.82,7772.52,7782.34,-0.000397131660789324
2018-01-12 12:00:00,0.13074444444444444,10,7782.29,7782.89,7777.06,7779.25,-0.0003239911625039503
2018-01-12 13:00:00,0.261625,4,7779.23,7781.48,7774.93,7776.73,-0.001840511847069003
2018-01-12 14:00:00,0.14686,5,7776.81,7784.26,7752.63,7762.43,0.002186355777194838
2018-01-12 15:00:00,0.03771666666666667,8,7762.42,7783.15,7762.42,7779.42,0.0009700387298570872
2018-01-12 16:00:00,0.008060000000000001,6,7779.44,7792.56,7777.28,7786.97,-0.0010703083008259053
2018-01-12 17:00:00,0.04183333333333334,12,7786.98,7788.4,7773.79,7778.64,-0.0006700072974081845
2018-01-15 09:00:00,0.10707272727272726,13,7778.64,7783.61,7763.55,7773.43,-0.00016467703397278634
2018-01-15 10:00:00,-0.06345333333333333,17,7773.45,7777.51,7769.03,7772.15,-0.000644817127885671
2018-01-15 11:00:00,-0.038,12,7772.17,7775.65,7763.43,7767.14,0.001286647098424685
2018-01-15 12:00:00,-0.14636666666666664,9,7767.13,7777.22,7765.63,7777.14,-0.00024047720051249602
2018-01-15 13:00:00,0.0591,5,7777.17,7777.99,7770.51,7775.27,-0.00028813439610731937
2018-01-15 14:00:00,0.14483333333333334,6,7775.26,7775.48,7767.89,7773.03,-0.000555922324174467
2018-01-15 15:00:00,0.2079,4,7773.01,7774.34,7767.67,7768.71,0.0006215316515287586
2018-01-15 16:00:00,0.0,8,7768.72,7777.9,7768.72,7773.54,-0.0005661829385330553
2018-01-15 17:00:00,0.03461111111111112,9,7773.57,7775.12,7767.01,7769.14,3.47522774038063e-05
2018-01-16 09:00:00,-0.007877777777777777,9,7769.14,7786.43,7763.17,7769.41,0.0021086176957403834
2018-01-16 10:00:00,0.09079999999999999,19,7769.45,7791.83,7765.24,7785.81,-0.0010216100304674893
2018-01-16 11:00:00,-0.015174999999999994,8,7785.8,7789.85,7775.97,7777.86,-0.003335521469401641
2018-01-16 12:00:00,0.02066,10,7777.88,7780.15,7751.96,7751.96,0.001142284099095969
2018-01-16 13:00:00,-0.028774999999999995,12,7751.97,7765.74,7751.97,7760.82,-0.001046828926191501
2018-01-16 14:00:00,0.32336,5,7760.83,7766.16,7749.73,7752.7,0.0008084236373620805
2018-01-16 15:00:00,0.11116785714285715,10,7752.69,7763.5,7745.02,7758.97,-0.0019441567589395686
2018-01-16 16:00:00,0.22245555555555555,9,7759.03,7759.72,7740.55,7743.9,0.001552275401160422
2018-01-16 17:00:00,0.12036,11,7743.91,7755.93,7741.12,7755.93,-0.0026918854987962454
2018-01-17 09:00:00,0.10808333333333332,12,7755.93,7755.93,7731.52,7735.08,-0.00037239902985961184
2018-01-17 10:00:00,-0.009709090909090907,11,7735.06,7739.16,7730.54,7732.2,0.0008622545710482235
2018-01-17 11:00:00,0.125975,8,7732.25,7743.66,7726.07,7738.87,-8.528740568627961e-05
2018-01-17 12:00:00,0.09848333333333333,7,7738.89,7747.01,7736.73,7738.21,0.0005477802762958883
2018-01-17 13:00:00,0.019633333333333346,7,7738.23,7743.26,7738.12,7742.45,-0.00017308680992558244
2018-01-17 14:00:00,-0.12892,5,7742.43,7745.34,7735.42,7741.11,-0.003381194712791579
2018-01-17 15:00:00,-0.3362833333333333,9,7741.13,7742.61,7714.21,7714.98,-8.814410010577702e-05
2018-01-17 16:00:00,0.036660000000000005,5,7714.93,7731.46,7713.41,7714.3,0.0014417353059803506
2018-01-17 17:00:00,-0.022275000000000003,8,7714.34,7725.43,7711.11,7725.43,-0.0018021699577650087
2018-01-18 09:00:00,-0.06774999999999998,10,7725.43,7739.54,7710.99,7711.52,-0.0008653140027374088
2018-01-18 10:00:00,0.08189999999999999,15,7711.59,7714.16,7701.65,7704.85,-0.0013442127828068844
2018-01-18 11:00:00,0.1943090909090909,11,7704.83,7704.83,7693.19,7694.5,0.0003378466208490997
2018-01-18 12:00:00,0.24029999999999999,13,7694.49,7701.66,7692.83,7697.1,-0.0008955432054700052
2018-01-18 13:00:00,-0.42146666666666666,3,7697.11,7698.61,7688.34,7690.21,-0.00032514150444594545
2018-01-18 14:00:00,0.2551,3,7690.23,7696.19,7687.12,7687.71,0.0007060728406542397
2018-01-18 15:00:00,-0.016180000000000007,5,7687.66,7695.85,7683.71,7693.14,-0.0007932287294231961
2018-01-18 16:00:00,0.12765,4,7692.95,7694.31,7684.19,7687.04,0.0018092024690573108
2018-01-18 17:00:00,0.02571818181818182,13,7687.03,7700.96,7685.82,7700.96,7.920776655768858e-05
2018-01-19 09:00:00,-0.11272380952380953,9,7700.96,7705.92,7694.66,7701.57,0.0012807363842797953
2018-01-19 10:00:00,0.12149999999999996,12,7701.49,7712.37,7697.38,7711.44,0.0012907541817084324
2018-01-19 11:00:00,0.19881,13,7711.46,7725.65,7709.81,7721.4,-0.0001346996717437215
2018-01-19 12:00:00,0.3055636363636363,11,7721.35,7727.23,7716.67,7720.36,0.0001670766957151314
2018-01-19 13:00:00,0.15198571428571425,7,7720.37,7724.51,7718.89,7721.65,-0.0013140538242450079
2018-01-19 14:00:00,0.19237777777777781,9,7721.61,7721.82,7706.96,7711.51,0.002394844654067064
2018-01-19 15:00:00,0.1527,8,7711.58,7731.82,7711.58,7730.0,-0.0007389534245610826
2018-01-19 16:00:00,0.0,6,7729.96,7730.81,7719.42,7724.29,0.0008411474263795201
2018-01-19 17:00:00,0.022071428571428575,7,7724.28,7730.79,7717.36,7730.79,0.0005987245922963852
2018-01-22 09:00:00,0.0,7,7730.79,7738.99,7710.57,7735.42,-3.7490586958325045e-05
2018-01-22 10:00:00,0.2827,11,7735.35,7737.94,7730.65,7735.13,-6.722802066441247e-05
2018-01-22 11:00:00,-0.056889999999999996,7,7735.15,7739.35,7728.57,7734.61,-0.00010731562894342634
2018-01-22 12:00:00,0.05020000000000001,9,7734.63,7738.48,7732.48,7733.78,0.00019652106070859284
2018-01-22 13:00:00,0.16836666666666666,3,7733.75,7735.74,7732.0,7735.3,-0.00037885473830840527
2018-01-22 14:00:00,0.0,4,7735.31,7738.44,7729.7,7732.37,-0.0011037635831816644
2018-01-22 15:00:00,-0.027149999999999994,4,7732.33,7733.03,7720.62,7723.84,-0.002473330013948548
2018-01-22 16:00:00,0.07065,8,7723.89,7729.14,7704.64,7704.76,0.00138519626304506
2018-01-22 17:00:00,0.18150714285714287,14,7704.75,7715.44,7703.67,7715.44,0.0014026946207016245
2018-01-23 09:00:00,0.1941090909090909,15,7715.44,7737.74,7710.03,7726.27,0.0015661528033700215
2018-01-23 10:00:00,-0.004802777777777761,22,7726.26,7738.64,7724.28,7738.38,-0.0006540975045286705
2018-01-23 11:00:00,0.13515,19,7738.47,7742.85,7730.8,7733.32,-0.0009974817971578082
2018-01-23 12:00:00,0.12632000000000004,14,7733.3,7733.81,7716.6,7725.61,0.0012289209293760018
2018-01-23 13:00:00,-0.1683777777777778,15,7725.59,7741.17,7725.47,7735.11,0.0008619303248833648
2018-01-23 14:00:00,0.022800000000000004,3,7735.07,7745.22,7735.04,7741.78,-0.0022604315305379897
2018-01-23 15:00:00,0.05398333333333333,6,7741.81,7741.98,7718.31,7724.3,0.0011631827488784944
2018-01-23 16:00:00,0.36617500000000003,4,7724.21,7734.16,7720.58,7733.29,-0.0001888119852077256
2018-01-23 17:00:00,0.085525,8,7733.3,7738.61,7729.57,7731.83,-0.0039473394436671345
2018-01-24 09:00:00,0.09685,14,7731.83,7731.98,7700.4,7701.37,-0.0007105155953126756
2018-01-24 10:00:00,0.15965350877192983,22,7701.32,7701.78,7688.85,7695.9,0.002266170792393118
2018-01-24 11:00:00,-0.004770000000000008,11,7695.8,7718.92,7693.67,7713.36,-0.002014120282215475
2018-01-24 12:00:00,0.3184814814814815,11,7713.39,7715.62,7696.34,7697.84,-0.0008317478620134615
2018-01-24 13:00:00,0.20610555555555557,10,7697.86,7698.19,7689.87,7691.44,0.0001651049948012416
2018-01-24 14:00:00,-0.005187499999999998,10,7691.47,7695.14,7687.39,7692.71,-0.0017408233883036677
2018-01-24 15:00:00,0.16044583333333334,10,7692.57,7692.57,7672.18,7679.33,-0.001612116371976878
2018-01-24 16:00:00,0.06110833333333334,14,7679.4,7679.7,7662.32,7666.96,-0.003073732089857268
2018-01-24 17:00:00,0.07195000000000001,8,7666.97,7669.27,7643.43,7643.43,0.001133664662624174
2018-01-25 09:00:00,0.215,11,7643.43,7654.62,7635.23,7652.1,-9.148234070488525e-05
2018-01-25 10:00:00,0.19487111111111108,19,7652.28,7656.11,7648.81,7651.4,-0.00014769629746988645
2018-01-25 11:00:00,0.16571249999999998,9,7651.46,7656.48,7646.17,7650.27,-0.000772820302831342
2018-01-25 12:00:00,0.06542857142857142,8,7650.28,7650.88,7643.18,7644.36,0.0012001648725515524
2018-01-25 13:00:00,0.07132500000000001,5,7644.3,7656.75,7643.39,7653.54,0.00036969518857155715
2018-01-25 14:00:00,-0.04046,5,7653.5,7662.35,7647.34,7656.37,-0.00550992280422718
2018-01-25 15:00:00,-0.015533333333333336,10,7656.35,7656.4,7611.58,7614.3,5.253135466427019e-05
2018-01-25 16:00:00,0.03767142857142857,8,7614.32,7628.2,7609.21,7614.7,0.00014969922302547433
2018-01-25 17:00:00,0.0453375,20,7614.62,7620.48,7608.53,7615.84,0.003791465040548161
2018-01-26 09:00:00,0.18015,10,7615.84,7649.72,7615.84,7644.77,-0.000353245017031169
2018-01-26 10:00:00,0.07995128205128206,16,7644.73,7647.59,7634.63,7642.07,0.002160690535901223
2018-01-26 11:00:00,0.14095,10,7642.06,7661.81,7641.55,7658.6,-0.0011392379835378015
2018-01-26 12:00:00,0.11764000000000001,7,7658.62,7658.68,7645.36,7649.88,0.0004887770868700208
2018-01-26 13:00:00,0.2727857142857143,7,7649.93,7654.24,7646.38,7653.62,-0.0006783405098026151
2018-01-26 14:00:00,-0.024619999999999996,5,7653.63,7656.48,7643.65,7648.43,0.000981419111376963
2018-01-26 15:00:00,0.23792000000000005,5,7648.41,7658.82,7644.37,7655.94,0.0002638126162135012
2018-01-26 16:00:00,0.11081666666666667,6,7655.95,7665.39,7655.95,7657.96,0.0009893301945714948
2018-01-26 17:00:00,0.04048888888888889,10,7657.98,7667.4,7655.57,7665.54,0.0006259830093535078
2018-01-29 09:00:00,0.18096111111111113,10,7665.54,7682.81,7663.93,7670.34,-0.0003781512102218992
2018-01-29 10:00:00,0.2757083333333334,13,7670.29,7683.01,7666.96,7667.44,0.00181512492819616
2018-01-29 11:00:00,0.28564,11,7667.43,7681.63,7664.59,7681.37,0.0008770629106587828
2018-01-29 12:00:00,0.0908,6,7681.34,7689.15,7673.93,7688.11,-0.0008653463193794889
2018-01-29 13:00:00,0.08842222222222221,9,7688.1,7688.2,7679.75,7681.46,-0.0010055226438547024
2018-01-29 14:00:00,0.0,1,7681.47,7682.56,7670.98,7673.74,0.00014854755699169545
2018-01-29 15:00:00,0.050249999999999996,7,7673.73,7674.88,7664.96,7674.88,1.6938232131033345e-05
2018-01-29 16:00:00,-0.149925,4,7674.86,7677.22,7665.54,7675.01,-0.000453522430417314
2018-01-29 17:00:00,0.03717142857142858,7,7675.02,7679.05,7668.48,7671.53,-0.004470627035730127
2018-01-30 09:00:00,-0.06144444444444444,9,7671.53,7671.67,7631.82,7637.31,0.0004385399439438496
2018-01-30 10:00:00,0.18766153846153846,16,7637.3,7646.32,7634.15,7640.66,-0.001008274482713224
2018-01-30 11:00:00,0.18554545454545454,11,7640.64,7640.64,7622.92,7632.96,-0.0015878003651835291
2018-01-30 12:00:00,0.088825,10,7632.97,7634.52,7620.85,7620.85,0.0002020567812669241
2018-01-30 13:00:00,0.11526666666666667,7,7620.82,7623.21,7616.35,7622.39,-0.0012155805827753043
2018-01-30 14:00:00,-0.030033333333333332,6,7622.44,7628.47,7613.13,7613.13,-0.00218808972729034
2018-01-30 15:00:00,0.10952499999999998,9,7613.08,7614.16,7596.44,7596.49,0.0009868110228916998
2018-01-30 16:00:00,0.09857692307692309,13,7596.51,7606.06,7587.12,7603.99,-0.002107693199349743
2018-01-30 17:00:00,0.06444615384615385,13,7604.01,7607.64,7587.98,7587.98,-0.00019506434549226392
2018-01-31 09:00:00,0.061983333333333335,13,7587.98,7599.01,7583.56,7586.5,0.0014699531629682793
2018-01-31 10:00:00,0.28475,16,7586.52,7598.34,7580.99,7597.66,-0.0021648495267703747
2018-01-31 11:00:00,0.10115000000000002,9,7597.65,7597.65,7581.22,7581.23,-0.0007587398948517765
2018-01-31 12:00:00,0.32156818181818186,14,7581.18,7586.4,7575.04,7575.48,0.0011530572462976434
2018-01-31 13:00:00,-0.16179999999999997,4,7575.44,7586.02,7574.86,7584.22,-0.0010474589526679426
2018-01-31 14:00:00,-0.016066666666666663,6,7584.24,7587.23,7576.06,7576.28,-0.0019461183867177838
2018-01-31 15:00:00,0.14974444444444446,10,7576.29,7577.63,7558.22,7561.55,-0.0030609315693205063
2018-01-31 16:00:00,-0.027525,10,7561.31,7565.99,7536.68,7538.44,-0.0006488858036102933
2018-01-31 17:00:00,0.04513333333333333,9,7538.46,7540.41,7521.77,7533.55,0.0018168802409292111
2018-02-01 09:00:00,0.20528333333333335,17,7533.55,7554.73,7525.78,7547.25,-0.00203061374792163
2018-02-01 10:00:00,-0.16083111111111112,17,7547.32,7551.97,7531.72,7531.94,0.0011186076824357574
2018-02-01 11:00:00,0.06189642857142858,16,7531.96,7544.11,7528.73,7540.37,-0.0026692108614041004
2018-02-01 12:00:00,0.044125000000000004,7,7540.35,7540.73,7519.5,7520.27,0.0013381519423670207
2018-02-01 13:00:00,0.1830428571428572,7,7520.28,7530.49,7517.87,7530.34,-0.005010980302445758
2018-02-01 14:00:00,0.14756666666666665,10,7530.41,7530.75,7491.18,7492.7,0.0032578635529813566
2018-02-01 15:00:00,0.2684986111111111,15,7492.72,7521.76,7476.51,7517.15,-0.002940271485309526
2018-02-01 16:00:00,0.22808333333333333,7,7517.22,7523.61,7492.82,7495.08,-0.000625939680654393
2018-02-01 17:00:00,0.2665222222222222,10,7495.09,7502.39,7485.21,7490.39,-0.001330588634354984
2018-02-02 09:00:00,0.19794444444444442,9,7490.39,7494.76,7476.1,7480.43,-0.0012774802072547298
2018-02-02 10:00:00,0.1758076923076923,18,7480.46,7481.67,7468.46,7470.88,-0.0002744363863645155
2018-02-02 11:00:00,-0.011204999999999998,12,7470.81,7471.61,7461.96,7468.83,-0.0005638348956916593
2018-02-02 12:00:00,-0.03304615384615386,18,7468.8,7472.25,7458.48,7464.62,0.00012725892989729777
2018-02-02 13:00:00,0.1215,3,7464.61,7475.3,7460.98,7465.57,0.002032606697400457
2018-02-02 14:00:00,-0.11578333333333335,7,7465.58,7482.82,7461.01,7480.76,-0.00357554070895891
2018-02-02 15:00:00,0.0043,6,7480.69,7483.1,7452.35,7454.06,0.0004479776032469101
2018-02-02 16:00:00,0.04919230769230769,15,7454.05,7462.2,7432.25,7457.4,-0.001875063884770378
2018-02-02 17:00:00,0.04887272727272727,11,7457.43,7460.24,7441.91,7443.43,-0.011642824094162405
2018-02-05 09:00:00,-0.03315294117647059,21,7443.43,7443.43,7353.48,7357.27,0.0013460606672996273
2018-02-05 10:00:00,0.27863333333333334,14,7357.2,7380.47,7353.84,7367.18,-0.0013066446495763626
2018-02-05 11:00:00,0.10539230769230769,14,7367.19,7367.28,7353.52,7357.56,-0.00036975612829853223
2018-02-05 12:00:00,0.002474999999999997,17,7357.57,7357.72,7344.25,7354.84,-0.0010012026149356086
2018-02-05 13:00:00,0.08653333333333335,9,7354.83,7354.84,7334.79,7347.48,0.002422384989635321
2018-02-05 14:00:00,-0.023195238095238102,9,7347.41,7367.3,7341.65,7365.3,-0.002475465821546958
2018-02-05 15:00:00,0.08524285714285715,8,7365.31,7365.31,7339.46,7347.09,0.0012799596948360305
2018-02-05 16:00:00,-0.06180833333333333,12,7347.01,7370.66,7339.52,7356.5,-0.0029295912176704004
2018-02-05 17:00:00,0.21650624999999998,9,7356.46,7359.51,7334.98,7334.98,-0.01666991662846041
2018-02-06 09:00:00,-0.03586865942028986,88,7334.98,7334.98,7079.41,7213.72,-0.0025011429181742537
2018-02-06 10:00:00,-0.04346342105263158,56,7213.74,7225.42,7189.25,7195.7,0.002337552354489372
2018-02-06 11:00:00,0.016689130434782606,30,7195.58,7215.5,7169.66,7212.54,-0.007272091392868823
2018-02-06 12:00:00,0.025768452380952385,37,7212.49,7212.69,7155.67,7160.28,0.005836060086193452
2018-02-06 13:00:00,0.11403809523809524,25,7160.27,7207.97,7146.62,7202.19,-0.0016522509593417407
2018-02-06 14:00:00,0.06721904761904762,18,7202.08,7202.12,7177.4,7190.3,0.0065940687375806
2018-02-06 15:00:00,0.1638925,22,7190.28,7259.89,7151.12,7237.87,-0.0013756596175041312
2018-02-06 16:00:00,0.17198846153846153,18,7237.88,7260.8,7192.95,7227.92,-0.012042469038106093
2018-02-06 17:00:00,-0.06928999999999999,23,7227.89,7228.7,7141.4,7141.4,0.0067920718676498315
2018-02-07 09:00:00,0.11703695652173911,28,7141.4,7214.19,7141.4,7190.07,-0.002361595117842361
2018-02-07 10:00:00,0.14099375,22,7190.04,7195.26,7165.28,7173.11,0.0023421236296636435
2018-02-07 11:00:00,0.08914615384615382,16,7173.12,7197.95,7172.96,7189.93,0.002601645100608993
2018-02-07 12:00:00,0.06819642857142859,24,7189.94,7211.35,7179.52,7208.66,0.0012158528167216284
2018-02-07 13:00:00,-0.17871428571428574,7,7208.76,7223.68,7208.41,7217.43,-0.0019638442725924466
2018-02-07 14:00:00,0.26080000000000003,11,7217.44,7220.1,7200.84,7203.27,0.007161310173747995
2018-02-07 15:00:00,0.11644583333333332,19,7203.22,7260.63,7202.52,7255.04,0.006250548498660341
2018-02-07 16:00:00,-0.02555999999999999,10,7254.99,7300.62,7249.34,7300.53,-0.0028957595535451463
2018-02-07 17:00:00,0.1348,14,7300.52,7311.5,7277.3,7279.42,-0.0048031070116276876
2018-02-08 09:00:00,-0.04112352941176471,19,7279.42,7279.42,7215.6,7244.54,-0.001168458389562427
2018-02-08 10:00:00,0.0988787037037037,24,7244.62,7248.91,7234.01,7236.08,-0.0025709907489316853
2018-02-08 11:00:00,0.15386041666666667,19,7236.06,7238.32,7212.06,7217.5,0.0005042026225620283
2018-02-08 12:00:00,0.05693529411764706,26,7217.55,7223.7,7212.4,7221.14,0.00016893412301740562
2018-02-08 13:00:00,0.08598888888888888,21,7221.28,7225.58,7194.44,7222.36,0.0006962058448308106
2018-02-08 14:00:00,0.1947222222222222,12,7222.34,7236.88,7208.31,7227.39,-0.002384058834197873
2018-02-08 15:00:00,-0.0102,24,7227.31,7229.53,7201.7,7210.18,-0.002453709531409206
2018-02-08 16:00:00,-0.050265000000000004,16,7210.01,7218.0,7182.0,7192.51,-0.0030383224888279607
2018-02-08 17:00:00,0.05096666666666667,12,7192.6,7201.69,7161.31,7170.69,-0.0035260937866558434
2018-02-09 09:00:00,0.055968749999999984,20,7170.69,7170.69,7121.43,7145.45,-0.0005053442712822596
2018-02-09 10:00:00,0.09483541666666667,32,7145.43,7148.0,7135.47,7141.84,0.0018870873051473824
2018-02-09 11:00:00,0.18461875,21,7141.96,7168.14,7134.96,7155.33,-0.004077997240578393
2018-02-09 12:00:00,0.013833333333333331,13,7155.32,7156.18,7108.33,7126.21,-0.00252908226599812
2018-02-09 13:00:00,0.17471428571428574,15,7126.2,7129.08,7100.02,7108.21,0.0036412570467584003
2018-02-09 14:00:00,-0.06884583333333334,18,7108.23,7137.53,7100.05,7134.14,0.0018233639244678319
2018-02-09 15:00:00,0.0719590909090909,17,7134.09,7152.42,7121.1,7147.16,-0.007140144365748872
2018-02-09 16:00:00,-0.15668636363636362,14,7147.17,7151.11,7084.21,7096.31,-0.0005469125654164545
