Date,Sentiment_Score,Tweet_Volume,Open,High,Low,Close,Adj Close,Volume,Log_Returns
19/04/2018,-0.003301852,57,5389.819824,5397.839844,5377.109863,5391.640137,5391.640137,74094100,0.003922445
20/04/2018,0.044471429,52,5395.129883,5425.790039,5381.109863,5412.830078,5412.830078,87342700,0.004740369
23/04/2018,0.099666,53,5404.720215,5440.839844,5392.580078,5438.549805,5438.549805,65848500,0.001031058
24/04/2018,0.064909211,80,5428.180176,5446.700195,5414.399902,5444.160156,5444.160156,90205000,-0.005684651
25/04/2018,0.073494737,79,5414.149902,5442.319824,5388.669922,5413.299805,5413.299805,78056400,0.007413436
26/04/2018,0.042704348,49,5416.75,5460.009766,5407.580078,5453.580078,5453.580078,83179000,0.00541475
27/04/2018,0.091316393,65,5454.25,5483.189941,5453.970215,5483.189941,5483.189941,71130200,0.006781398
30/04/2018,0.02701875,49,5477.439941,5521.439941,5474.47998,5520.5,5520.5,73369100,0.00157836
02/05/2018,0.054919608,53,5511.459961,5538.72998,5509.080078,5529.220215,5529.220215,93979100,-0.004996902
03/05/2018,0.015208197,62,5515.359863,5523.779785,5489.629883,5501.660156,5501.660156,79259400,0.002612096
04/05/2018,0.034473438,65,5495.709961,5516.049805,5485.990234,5516.049805,5516.049805,85333000,0.002782561
07/05/2018,0.086161538,54,5511.939941,5532.120117,5503.700195,5531.419922,5531.419922,45591900,-0.001717081
08/05/2018,0.031035455,57,5523.910156,5529.149902,5496.390137,5521.930176,5521.930176,70214400,0.002297227
09/05/2018,0.054270408,52,5520.649902,5535.240234,5511.580078,5534.629883,5534.629883,72894200,0.002043271
10/05/2018,0.070190741,55,5532.370117,5547.200195,5522.910156,5545.950195,5545.950195,48972800,-0.000723357
11/05/2018,2.24E-05,60,5533.410156,5544.740234,5521.339844,5541.939941,5541.939941,61288900,-0.000227341
14/05/2018,4.17E-05,51,5539.049805,5542.209961,5524.439941,5540.680176,5540.680176,59725700,0.002249895
15/05/2018,-0.034625,56,5529.390137,5563.359863,5527.640137,5553.160156,5553.160156,88419600,0.002586148
16/05/2018,0.057796429,58,5546.390137,5570.959961,5540.669922,5567.540039,5567.540039,76258900,0.009719917
17/05/2018,0.051041379,60,5570.390137,5621.919922,5570.040039,5621.919922,5621.919922,80318200,-0.001318952
18/05/2018,0.063338095,67,5610.140137,5643.149902,5603.350098,5614.509766,5614.509766,115184600,0.004088161
21/05/2018,0.080867442,48,5626.700195,5657.439941,5626.180176,5637.509766,5637.509766,49392900,0.000459376
22/05/2018,0.069793878,50,5637.939941,5653.089844,5628.930176,5640.100098,5640.100098,82627400,-0.013252082
23/05/2018,0.028866667,64,5626.02002,5626.02002,5544.410156,5565.850098,5565.850098,100736000,-0.003131086
24/05/2018,0.020121053,59,5576.649902,5598.649902,5523.220215,5548.450195,5548.450195,85231200,-0.001063996
25/05/2018,-0.026918519,56,5570.72998,5592.160156,5519.779785,5542.549805,5542.549805,87810500,-0.006084205
28/05/2018,0.057809524,45,5565.660156,5577.379883,5492.299805,5508.930176,5508.930176,58701500,-0.012948053
29/05/2018,0.02150625,49,5466.47998,5480.180176,5389.609863,5438.060059,5438.060059,141981600,-0.001971387
30/05/2018,0.098601,53,5420.149902,5434.240234,5386.149902,5427.350098,5427.350098,116950900,-0.005348408
31/05/2018,0.060514655,60,5440.950195,5453.009766,5381.379883,5398.399902,5398.399902,144487200,0.012358463
01/06/2018,0.105313725,53,5440.419922,5482.560059,5438.310059,5465.529785,5465.529785,99399200,0.001349438
04/06/2018,0.110782353,54,5497.740234,5501.47998,5468.919922,5472.910156,5472.910156,79269000,-0.002187693
05/06/2018,0.0714475,63,5464.879883,5512.819824,5460.950195,5460.950195,5460.950195,84084300,-0.000620989
06/06/2018,0.069926923,54,5470.580078,5480.310059,5419.939941,5457.560059,5457.560059,88256900,-0.001687193
07/06/2018,0.060998182,56,5482.609863,5500.319824,5440.660156,5448.359863,5448.359863,80269600,0.000341393
08/06/2018,0.088601786,61,5419.709961,5458.850098,5405.359863,5450.220215,5450.220215,79611800,0.004337183
11/06/2018,0.09586,59,5459.810059,5480.419922,5451.129883,5473.910156,5473.910156,87500400,-0.00375941
12/06/2018,0.095709434,57,5494.830078,5496.470215,5448.700195,5453.370117,5453.370117,78558400,-0.000117391
13/06/2018,0.10855,61,5457.310059,5474.009766,5447.899902,5452.72998,5452.72998,82724700,0.013792892
14/06/2018,0.041173469,51,5420.390137,5543.290039,5408.299805,5528.459961,5528.459961,99909400,-0.004819458
15/06/2018,0.08232963,59,5542.819824,5560.620117,5501.879883,5501.879883,5501.879883,189560900,-0.009386156
18/06/2018,0.031061905,44,5487.700195,5491.839844,5418.47998,5450.47998,5450.47998,84643700,-0.011041435
19/06/2018,0.036734615,53,5387.810059,5398.040039,5366.049805,5390.629883,5390.629883,87760800,-0.003404245
20/06/2018,0.107746795,56,5418.200195,5418.200195,5372.040039,5372.310059,5372.310059,83444100,-0.010535017
21/06/2018,0.100675926,57,5386.879883,5396.470215,5302.089844,5316.009766,5316.009766,92471200,0.013336182
22/06/2018,0.066313492,68,5330.049805,5389.319824,5327.029785,5387.379883,5387.379883,74045400,-0.019402294
25/06/2018,0.020388889,51,5350.959961,5362.330078,5283.859863,5283.859863,5283.859863,61986900,-0.000486472
26/06/2018,0.074821552,62,5308.879883,5315.560059,5281.290039,5281.290039,5281.290039,66678000,0.008655415
27/06/2018,0.139786735,52,5284.459961,5371.580078,5246.410156,5327.200195,5327.200195,91539300,-0.009725784
28/06/2018,0.070016981,58,5308.439941,5341.089844,5250.220215,5275.640137,5275.640137,91384400,0.009036552
29/06/2018,0.069401136,47,5335.240234,5357.950195,5318.470215,5323.529785,5323.529785,96281300,-0.008824348
02/07/2018,0.019500962,57,5264.399902,5293.399902,5242.640137,5276.759766,5276.759766,84519600,0.007553751
03/07/2018,0.104926667,46,5302.359863,5336.200195,5284.129883,5316.77002,5316.77002,79762300,0.000701304
04/07/2018,0.070980488,42,5313.959961,5333.220215,5307.200195,5320.5,5320.5,63961500,0.008575068
05/07/2018,0.104231915,48,5326.02002,5391.569824,5324.52002,5366.319824,5366.319824,95493300,0.001759471
06/07/2018,0.052178431,56,5387.180176,5393.459961,5345.459961,5375.77002,5375.77002,72631100,0.004147044
09/07/2018,0.0736375,64,5403.040039,5418.950195,5384.600098,5398.109863,5398.109863,68001100,0.006692866
10/07/2018,0.026038462,54,5410.189941,5437.049805,5404.899902,5434.359863,5434.359863,73970700,-0.01491083
11/07/2018,0.164238372,51,5393.410156,5396.700195,5353.930176,5353.930176,5353.930176,87179200,0.009660028
12/07/2018,0.05208,41,5369.189941,5406.47998,5349.47998,5405.899902,5405.899902,77442500,0.004300898
13/07/2018,0.083244186,45,5428.040039,5439.560059,5418.169922,5429.200195,5429.200195,66789800,-0.00364807
16/07/2018,0.027044,54,5429.430176,5439.660156,5404.52002,5409.430176,5409.430176,56645300,0.002420588
17/07/2018,0.052177273,45,5405.609863,5426.779785,5383,5422.540039,5422.540039,63232400,0.004581415
18/07/2018,0.037932727,56,5441.540039,5459.720215,5438.310059,5447.439941,5447.439941,72157000,-0.005590716
19/07/2018,0.083156604,54,5437.709961,5444.189941,5409.77002,5417.069824,5417.069824,73346300,-0.003467285
20/07/2018,0.089465385,53,5409.669922,5424.370117,5342.299805,5398.319824,5398.319824,93503600,-0.003724719
23/07/2018,0.03773,39,5382.859863,5385.830078,5358.819824,5378.25,5378.25,58933900,0.010347422
24/07/2018,0.116322642,55,5399.189941,5453.049805,5389.77002,5434.189941,5434.189941,96565100,-0.001432662
25/07/2018,0.041705319,49,5445.240234,5452.25,5413.660156,5426.410156,5426.410156,81395300,0.009927623
26/07/2018,0.040918182,47,5463.290039,5480.549805,5435.27002,5480.549805,5480.549805,98897800,0.005678524
27/07/2018,0.115713636,45,5477.529785,5514.399902,5475.77002,5511.759766,5511.759766,104519100,-0.003733457
30/07/2018,0.096577083,50,5490.200195,5507.47998,5482.240234,5491.220215,5491.220215,68998200,0.003650002
31/07/2018,0.100105085,64,5505.52002,5529.029785,5496.410156,5511.299805,5511.299805,97712800,-0.002348789
01/08/2018,0.121234328,70,5520.330078,5531.580078,5495.790039,5498.370117,5498.370117,81015200,-0.006823449
02/08/2018,0.04997093,46,5477.629883,5483.740234,5445.910156,5460.97998,5460.97998,95127100,0.003290691
03/08/2018,0.039271739,49,5475.819824,5491.779785,5459.27002,5478.97998,5478.97998,72256600,-0.000328547
06/08/2018,0.078716667,37,5487.279785,5501.540039,5456.509766,5477.180176,5477.180176,61262700,0.00802476
07/08/2018,0.08259375,51,5490.910156,5539.410156,5490.080078,5521.310059,5521.310059,65874000,-0.003521692
08/08/2018,0.007704348,48,5518.490234,5530.02002,5497.100098,5501.899902,5501.899902,57616100,6.36E-05
09/08/2018,0.037982759,59,5487.919922,5502.419922,5468.640137,5502.25,5502.25,55242100,-0.016043283
10/08/2018,0.039818,51,5455.959961,5466.669922,5391.009766,5414.680176,5414.680176,103117500,-0.000436012
13/08/2018,0.061394872,40,5402.410156,5428.910156,5385.189941,5412.319824,5412.319824,66875100,-0.001647539
14/08/2018,0.065223077,28,5437.430176,5447.930176,5392.390137,5403.410156,5403.410156,68465700,-0.018338983
15/08/2018,0.013174,51,5414.75,5417.189941,5287.180176,5305.220215,5305.220215,87832500,0.008222088
16/08/2018,0.069809524,45,5326.169922,5354.950195,5307.160156,5349.02002,5349.02002,64762100,-0.000764889
17/08/2018,0.044254167,49,5356.490234,5366.560059,5313.990234,5344.930176,5344.930176,64188500,0.006474817
20/08/2018,0.049690244,42,5362.370117,5397.779785,5356.319824,5379.649902,5379.649902,48284100,0.005366999
21/08/2018,0.033734211,39,5372.02002,5427.259766,5367.379883,5408.600098,5408.600098,56477500,0.002218033
22/08/2018,0.052618,54,5401.430176,5431.52002,5401.430176,5420.609863,5420.609863,71435300,-0.000236124
23/08/2018,0.003133333,46,5422.390137,5436.720215,5415.430176,5419.330078,5419.330078,52041400,0.002427227
24/08/2018,0.09844186,44,5422.779785,5449.75,5421.209961,5432.5,5432.5,52056700,0.008541439
27/08/2018,0.118195349,43,5455.399902,5487.450195,5448.490234,5479.100098,5479.100098,43768100,0.001074442
28/08/2018,0.075438235,35,5489.509766,5506.759766,5477.350098,5484.990234,5484.990234,62817700,0.002974582
29/08/2018,0.049952174,50,5495.950195,5504.319824,5476.27002,5501.330078,5501.330078,52978800,-0.004238861
30/08/2018,0.097191304,49,5494.02002,5498.77002,5467.120117,5478.060059,5478.060059,64286100,-0.013084348
31/08/2018,0.045913462,53,5470.799805,5471.049805,5403.160156,5406.850098,5406.850098,89131200,0.001284527
03/09/2018,0.0943,44,5400.700195,5417.459961,5387.209961,5413.799805,5413.799805,48627400,-0.013220033
04/09/2018,0.079,41,5423.669922,5428.220215,5322.77002,5342.700195,5342.700195,79249300,-0.015558288
05/09/2018,0.030528302,56,5322.080078,5324,5259.97998,5260.220215,5260.220215,103548700,-0.003118867
06/09/2018,0.051340566,57,5254.700195,5292.430176,5243.810059,5243.839844,5243.839844,79501100,0.001596861
07/09/2018,0.035861111,55,5252.97998,5266.629883,5226.310059,5252.220215,5252.220215,83620300,0.003309244
10/09/2018,0.094968367,51,5250.759766,5291.209961,5241.180176,5269.629883,5269.629883,71394000,0.002683522
11/09/2018,0.061131818,44,5284.240234,5285.02002,5240.040039,5283.790039,5283.790039,74742700,0.00910711
12/09/2018,0.044063043,47,5294.580078,5338.629883,5293.620117,5332.129883,5332.129883,75458800,-0.000752284
13/09/2018,0.031386,51,5327.939941,5366.339844,5325.299805,5328.120117,5328.120117,75754300,0.004578309
14/09/2018,0.041843902,43,5353.580078,5362.200195,5338.25,5352.569824,5352.569824,66793100,-0.000691441
17/09/2018,0.076465517,30,5344.549805,5358.180176,5329.970215,5348.870117,5348.870117,66172300,0.002785476
18/09/2018,0.009705952,45,5348.490234,5389.759766,5339.620117,5363.790039,5363.790039,80228500,0.005568243
19/09/2018,0.04348125,33,5362.939941,5406.060059,5361.330078,5393.740234,5393.740234,85324800,0.010668215
20/09/2018,0.056563889,37,5398.200195,5461.109863,5398.200195,5451.589844,5451.589844,108602600,0.007780235
21/09/2018,-0.001339474,39,5463.660156,5499.029785,5463.660156,5494.169922,5494.169922,222510800,-0.003281579
24/09/2018,-0.004586207,30,5480.640137,5488.180176,5463.439941,5476.169922,5476.169922,73646100,0.000534934
25/09/2018,-0.024387179,41,5468.910156,5497.149902,5468.779785,5479.100098,5479.100098,74313200,0.006119088
26/09/2018,0.089798148,56,5482.990234,5512.75,5471.569824,5512.72998,5512.72998,77971500,0.005008574
27/09/2018,0.067366667,46,5500.25,5546.799805,5485.830078,5540.410156,5540.410156,74700600,-0.008504736
28/09/2018,0.0550325,44,5514.549805,5527.240234,5458.209961,5493.490234,5493.490234,112190100,0.002423495
01/10/2018,0.025817241,29,5494.930176,5519.939941,5491.169922,5506.819824,5506.819824,75188000,-0.007094466
02/10/2018,-0.019631944,40,5473.790039,5480.240234,5440.779785,5467.890137,5467.890137,83460200,0.004290388
03/10/2018,-0.000575,45,5485.02002,5509.080078,5468.470215,5491.399902,5491.399902,65565700,-0.014776999
04/10/2018,-0.009994118,35,5471.879883,5477.919922,5404.839844,5410.850098,5410.850098,94188600,-0.009561676
05/10/2018,-0.022580952,46,5407.580078,5412.310059,5354.790039,5359.359863,5359.359863,84127700,-0.01109055
08/10/2018,0.008934375,33,5339.490234,5349.310059,5291.740234,5300.25,5300.25,69434100,0.003446684
09/10/2018,0.124913953,44,5304.109863,5328.370117,5260.529785,5318.549805,5318.549805,78857600,-0.021346567
10/10/2018,0.068239216,58,5319.27002,5319.879883,5200.109863,5206.220215,5206.220215,104816300,-0.019365303
11/10/2018,0.026501429,37,5128.220215,5175.359863,5101.899902,5106.370117,5106.370117,141209700,-0.002036813
12/10/2018,0.050217647,35,5160.22998,5164.029785,5095.740234,5095.97998,5095.97998,98283100,-0.000178619
15/10/2018,0.061037838,38,5095.120117,5105.930176,5058.049805,5095.069824,5095.069824,79093900,0.015189048
16/10/2018,0.127527083,50,5094.439941,5176.799805,5082.410156,5173.049805,5173.049805,88042700,-0.00544673
17/10/2018,0.095355263,40,5187.109863,5205.379883,5117.22998,5144.950195,5144.950195,90604000,-0.005488392
18/10/2018,0.086872549,53,5150.22998,5175.589844,5115.310059,5116.790039,5116.790039,99240000,-0.006299102
19/10/2018,-0.01295122,44,5119.640137,5133.589844,5057.450195,5084.660156,5084.660156,130238900,-0.006184709
22/10/2018,0.086047727,48,5130.290039,5135.689941,5052.240234,5053.310059,5053.310059,74610400,-0.017088554
23/10/2018,0.023789362,48,4991.910156,5009.430176,4955.669922,4967.689941,4967.689941,114932000,-0.002943339
24/10/2018,0.057984677,66,4995.77002,5043.370117,4951.160156,4953.089844,4953.089844,116382700,0.015865505
25/10/2018,0.114204082,52,4933.950195,5033.52002,4925.560059,5032.299805,5032.299805,125445400,-0.012986549
26/10/2018,-0.0142,46,4978.390137,4978.390137,4896.799805,4967.370117,4967.370117,131619600,0.004415112
29/10/2018,0.060444737,39,4958.509766,5030.02002,4958.509766,4989.350098,4989.350098,83255000,-0.002171037
30/10/2018,-0.027831579,38,4996.919922,5010.439941,4929.939941,4978.529785,4978.529785,96430500,0.022818802
31/10/2018,0.094156522,47,5049.740234,5106.759766,5047.350098,5093.439941,5093.439941,130251200,-0.001505058
01/11/2018,0.064090625,35,5076.549805,5119.680176,5060.759766,5085.779785,5085.779785,86117000,0.003209709
02/11/2018,0.116902564,45,5147.02002,5162.180176,5101.279785,5102.129883,5102.129883,94431400,-0.000144998
05/11/2018,0.110315217,48,5101.870117,5124.189941,5092.359863,5101.390137,5101.390137,68302600,-0.005149127
06/11/2018,0.0702,38,5110.799805,5110.799805,5066.390137,5075.189941,5075.189941,67159700,0.012288258
07/11/2018,0.10955,42,5100.080078,5150.640137,5098.899902,5137.939941,5137.939941,88816200,-0.001263901
08/11/2018,0.055267442,46,5147.189941,5168.109863,5120.140137,5131.450195,5131.450195,87240200,-0.004825114
09/11/2018,0.036879412,35,5103.430176,5112.569824,5072.209961,5106.75,5106.75,84712400,-0.0093766
12/11/2018,0.090025,37,5130.379883,5140.450195,5058.490234,5059.089844,5059.089844,77068100,0.008416644
13/11/2018,0.0222525,41,5077.569824,5106.77002,5054.899902,5101.850098,5101.850098,78747800,-0.006489252
14/11/2018,-0.001943243,38,5062.439941,5131.040039,5026.220215,5068.850098,5068.850098,88350000,-0.006974556
15/11/2018,0.011231579,58,5097.089844,5106.560059,4993.47998,5033.620117,5033.620117,99859900,-0.001674137
16/11/2018,0.0525,63,5068.640137,5081,4986.189941,5025.200195,5025.200195,99615100,-0.007941584
19/11/2018,0.033588462,58,5040.680176,5062.75,4979.97998,4985.450195,4985.450195,75776800,-0.012221742
20/11/2018,0.012219149,54,4962.850098,4967.97998,4894.299805,4924.890137,4924.890137,97368100,0.010223901
21/11/2018,0.031869643,58,4949.720215,4978.919922,4930.25,4975.5,4975.5,82217400,-0.007537098
22/11/2018,0.027777193,59,4958.890137,4961.350098,4923.799805,4938.140137,4938.140137,60539000,0.001782495
23/11/2018,0.03665,52,4939.790039,4968.5,4913.720215,4946.950195,4946.950195,61973700,0.00966214
26/11/2018,0.089759167,66,4982.540039,5023.779785,4973.709961,4994.97998,4994.97998,94237200,-0.002371203
27/11/2018,0.069186735,56,4992.529785,5013.689941,4958.709961,4983.149902,4983.149902,85316600,1.81E-05
28/11/2018,0.095523214,58,4998.140137,5007.470215,4977.930176,4983.240234,4983.240234,84265900,0.004606803
29/11/2018,0.090516964,65,5026.660156,5036.810059,4995.950195,5006.25,5006.25,82130300,-0.000465542
30/11/2018,0.070375,61,5016.450195,5016.859863,4974.990234,5003.919922,5003.919922,107965900,0.009954458
03/12/2018,0.108482692,61,5112.580078,5115.129883,5043.200195,5053.97998,5053.97998,101898900,-0.008209304
04/12/2018,0.055348361,64,5036.950195,5043.259766,5012.47998,5012.660156,5012.660156,84238000,-0.013717164
05/12/2018,0.037121296,56,4963.180176,4976.629883,4941.450195,4944.370117,4944.370117,78499500,-0.033712811
06/12/2018,0.0502525,82,4898.350098,4898.350098,4760.97998,4780.459961,4780.459961,140516600,0.006810808
07/12/2018,0.081045588,72,4813.620117,4877.129883,4812.379883,4813.129883,4813.129883,95511500,-0.014808481
10/12/2018,0.016110769,66,4797.919922,4809.97998,4732.02002,4742.379883,4742.379883,108458800,0.013367697
11/12/2018,0.029606494,80,4781.939941,4853.919922,4770.069824,4806.200195,4806.200195,101943600,0.021255167
12/12/2018,0.110307407,87,4834.240234,4924.660156,4829.120117,4909.450195,4909.450195,106795300,-0.002555539
13/12/2018,0.055210448,72,4926.859863,4935.47998,4890.439941,4896.919922,4896.919922,88192400,-0.008865079
14/12/2018,0.042123881,76,4853.120117,4873.160156,4822.890137,4853.700195,4853.700195,89679200,-0.011152482
17/12/2018,0.01828,57,4840.120117,4847.5,4788.879883,4799.870117,4799.870117,83817900,-0.009585645
18/12/2018,0.012825758,68,4773.189941,4804.97998,4754.080078,4754.080078,4754.080078,109281600,0.004903759
19/12/2018,0.067781967,63,4766.72998,4794.009766,4761.629883,4777.450195,4777.450195,96198400,-0.017950015
20/12/2018,0.054820492,65,4709.75,4719.609863,4685.609863,4692.459961,4692.459961,120847000,0.000409067
21/12/2018,0.026025758,67,4672.77002,4696.180176,4628.240234,4694.379883,4694.379883,187129800,-0.014589128
